200000,78685
2,0
4,0
8,0
16,0
32,0
64,0
128,0
256,0
512,1
1024,2
2048,9
4096,29
8192,133
16384,455
32768,1793
65536,7115
131072,30205
262144,115439
524288,526211
1048576,1902040
